tick,event,task
5915,SEM_WAIT,task2
5915,SEM_SIGNAL,task2
5915,SEM_SIGNAL,task2
5915,SEM_WAKE,task1
5915,THREAD_READY,task1
5915,SWITCH,task1
5915,SEM_WAIT,task1
5915,SEM_SIGNAL,task1
5915,SEM_SIGNAL,task1
5915,SWITCH,task2
5915,SWITCH,idle
5915,ISR_ENTER,idle
5916,ISR_EXIT,idle
5916,ISR_ENTER,idle
5917,ISR_EXIT,idle
5917,ISR_ENTER,idle
5918,ISR_EXIT,idle
5918,ISR_ENTER,idle
5919,ISR_EXIT,idle
5919,ISR_ENTER,idle
5920,ISR_EXIT,idle
5920,ISR_ENTER,idle
5921,ISR_EXIT,idle
5921,ISR_ENTER,idle
5922,ISR_EXIT,idle
5922,ISR_ENTER,idle
5923,ISR_EXIT,idle
5923,ISR_ENTER,idle
5924,ISR_EXIT,idle
5924,ISR_ENTER,idle
5925,ISR_EXIT,idle
5925,ISR_ENTER,idle
5926,ISR_EXIT,idle
5926,ISR_ENTER,idle
5927,ISR_EXIT,idle
5927,ISR_ENTER,idle
5928,ISR_EXIT,idle
5928,ISR_ENTER,idle
5929,ISR_EXIT,idle
5929,ISR_ENTER,idle
5930,ISR_EXIT,idle
5930,ISR_ENTER,idle
5931,ISR_EXIT,idle
5931,ISR_ENTER,idle
5932,ISR_EXIT,idle
5932,ISR_ENTER,idle
5933,ISR_EXIT,idle
5933,ISR_ENTER,idle
5934,ISR_EXIT,idle
5934,ISR_ENTER,idle
5935,ISR_EXIT,idle
5935,ISR_ENTER,idle
5936,ISR_EXIT,idle
5936,ISR_ENTER,idle
5937,ISR_EXIT,idle
5937,ISR_ENTER,idle
5938,ISR_EXIT,idle
5938,ISR_ENTER,idle
5939,ISR_EXIT,idle
5939,ISR_ENTER,idle
5940,THREAD_READY,task1
5940,SWITCH,task1
5940,ISR_EXIT,idle
5940,SEM_WAIT,task1
5940,SEM_BLOCK,task1
5940,SWITCH,idle
5940,ISR_ENTER,idle
5941,ISR_EXIT,idle
5941,ISR_ENTER,idle
5942,ISR_EXIT,idle
5942,ISR_ENTER,idle
5943,ISR_EXIT,idle
5943,ISR_ENTER,idle
5944,ISR_EXIT,idle
5944,ISR_ENTER,idle
5945,ISR_EXIT,idle
5945,ISR_ENTER,idle
5946,ISR_EXIT,idle
5946,ISR_ENTER,idle
5947,ISR_EXIT,idle
5947,ISR_ENTER,idle
5948,ISR_EXIT,idle
5948,ISR_ENTER,idle
5949,ISR_EXIT,idle
5949,ISR_ENTER,idle
5950,THREAD_READY,task2
5950,THREAD_READY,task3
5950,SWITCH,task2
5950,ISR_EXIT,idle
5950,SEM_WAIT,task2
5950,SEM_WAIT,task2
5950,SEM_SIGNAL,task2
5950,SEM_SIGNAL,task2
5950,SEM_WAKE,task1
5950,THREAD_READY,task1
5950,SWITCH,task1
5950,SEM_WAIT,task1
5950,SEM_SIGNAL,task1
5950,SEM_SIGNAL,task1
5950,SWITCH,task2
5950,SWITCH,task3
5950,SWITCH,idle
5950,ISR_ENTER,idle
5951,ISR_EXIT,idle
5951,ISR_ENTER,idle
5952,ISR_EXIT,idle
5952,ISR_ENTER,idle
5953,ISR_EXIT,idle
5953,ISR_ENTER,idle
5954,ISR_EXIT,idle
5954,ISR_ENTER,idle
5955,ISR_EXIT,idle
5955,ISR_ENTER,idle
5956,ISR_EXIT,idle
5956,ISR_ENTER,idle
5957,ISR_EXIT,idle
5957,ISR_ENTER,idle
5958,ISR_EXIT,idle
5958,ISR_ENTER,idle
5959,ISR_EXIT,idle
5959,ISR_ENTER,idle
5960,ISR_EXIT,idle
5960,ISR_ENTER,idle
5961,ISR_EXIT,idle
5961,ISR_ENTER,idle
5962,ISR_EXIT,idle
5962,ISR_ENTER,idle
5963,ISR_EXIT,idle
5963,ISR_ENTER,idle
5964,ISR_EXIT,idle
5964,ISR_ENTER,idle
5965,ISR_EXIT,idle
5965,ISR_ENTER,idle
5966,ISR_EXIT,idle
5966,ISR_ENTER,idle
5967,ISR_EXIT,idle
5967,ISR_ENTER,idle
5968,ISR_EXIT,idle
5968,ISR_ENTER,idle
5969,ISR_EXIT,idle
5969,ISR_ENTER,idle
5970,THREAD_READY,task1
5970,SWITCH,task1
5970,ISR_EXIT,idle
5970,SEM_WAIT,task1
5970,SEM_BLOCK,task1
5970,SWITCH,idle
5970,ISR_ENTER,idle
5971,ISR_EXIT,idle
5971,ISR_ENTER,idle
5972,ISR_EXIT,idle
5972,ISR_ENTER,idle
5973,ISR_EXIT,idle
5973,ISR_ENTER,idle
5974,ISR_EXIT,idle
5974,ISR_ENTER,idle
5975,ISR_EXIT,idle
5975,ISR_ENTER,idle
5976,ISR_EXIT,idle
5976,ISR_ENTER,idle
5977,ISR_EXIT,idle
5977,ISR_ENTER,idle
5978,ISR_EXIT,idle
5978,ISR_ENTER,idle
5979,ISR_EXIT,idle
5979,ISR_ENTER,idle
5980,ISR_EXIT,idle
5980,ISR_ENTER,idle
5981,ISR_EXIT,idle
5981,ISR_ENTER,idle
5982,ISR_EXIT,idle
5982,ISR_ENTER,idle
5983,ISR_EXIT,idle
5983,ISR_ENTER,idle
5984,ISR_EXIT,idle
5984,ISR_ENTER,idle
5985,THREAD_READY,task2
5985,SWITCH,task2
5985,ISR_EXIT,idle
5985,SEM_WAIT,task2
5985,SEM_WAIT,task2
5985,SEM_SIGNAL,task2
5985,SEM_SIGNAL,task2
5985,SEM_WAKE,task1
5985,THREAD_READY,task1
5985,SWITCH,task1
5985,SEM_WAIT,task1
5985,SEM_SIGNAL,task1
5985,SEM_SIGNAL,task1
5985,SWITCH,task2
5985,SWITCH,idle
5985,ISR_ENTER,idle
5986,ISR_EXIT,idle
5986,ISR_ENTER,idle
5987,ISR_EXIT,idle
5987,ISR_ENTER,idle
5988,ISR_EXIT,idle
5988,ISR_ENTER,idle
5989,ISR_EXIT,idle
5989,ISR_ENTER,idle
5990,ISR_EXIT,idle
5990,ISR_ENTER,idle
5991,ISR_EXIT,idle
5991,ISR_ENTER,idle
5992,ISR_EXIT,idle
5992,ISR_ENTER,idle
5993,ISR_EXIT,idle
5993,ISR_ENTER,idle
5994,ISR_EXIT,idle
5994,ISR_ENTER,idle
5995,ISR_EXIT,idle
5995,ISR_ENTER,idle
5996,ISR_EXIT,idle
5996,ISR_ENTER,idle
5997,ISR_EXIT,idle
5997,ISR_ENTER,idle
5998,ISR_EXIT,idle
5998,ISR_ENTER,idle
5999,ISR_EXIT,idle
5999,ISR_ENTER,idle
6000,THREAD_READY,task1
6000,THREAD_READY,task3
6000,SWITCH,task1
6000,ISR_EXIT,idle
6000,SEM_WAIT,task1
6000,SEM_BLOCK,task1
6000,SWITCH,task3
6000,SWITCH,idle
6000,ISR_ENTER,idle
6001,ISR_EXIT,idle
6001,ISR_ENTER,idle
6002,ISR_EXIT,idle
6002,ISR_ENTER,idle
6003,ISR_EXIT,idle
6003,ISR_ENTER,idle
6004,ISR_EXIT,idle
6004,ISR_ENTER,idle
6005,ISR_EXIT,idle
6005,ISR_ENTER,idle
6006,ISR_EXIT,idle
6006,ISR_ENTER,idle
6007,ISR_EXIT,idle
6007,ISR_ENTER,idle
6008,ISR_EXIT,idle
6008,ISR_ENTER,idle
6009,ISR_EXIT,idle
6009,ISR_ENTER,idle
6010,ISR_EXIT,idle
6010,ISR_ENTER,idle
6011,ISR_EXIT,idle
6011,ISR_ENTER,idle
6012,ISR_EXIT,idle
6012,ISR_ENTER,idle
6013,ISR_EXIT,idle
6013,ISR_ENTER,idle
6014,ISR_EXIT,idle
6014,ISR_ENTER,idle
6015,ISR_EXIT,idle
6015,ISR_ENTER,idle
6016,ISR_EXIT,idle
6016,ISR_ENTER,idle
6017,ISR_EXIT,idle
6017,ISR_ENTER,idle
6018,ISR_EXIT,idle
6018,ISR_ENTER,idle
6019,ISR_EXIT,idle
6019,ISR_ENTER,idle
6020,THREAD_READY,task2
6020,SWITCH,task2
6020,ISR_EXIT,idle
6020,SEM_WAIT,task2
6020,SEM_WAIT,task2
6020,SEM_SIGNAL,task2
6020,SEM_SIGNAL,task2
6020,SEM_WAKE,task1
6020,THREAD_READY,task1
6020,SWITCH,task1
6020,SEM_WAIT,task1
6020,SEM_SIGNAL,task1
6020,SEM_SIGNAL,task1
6020,SWITCH,task2
6020,SWITCH,idle
6020,ISR_ENTER,idle
6021,ISR_EXIT,idle
6021,ISR_ENTER,idle
6022,ISR_EXIT,idle
6022,ISR_ENTER,idle
6023,ISR_EXIT,idle
6023,ISR_ENTER,idle
6024,ISR_EXIT,idle
6024,ISR_ENTER,idle
6025,ISR_EXIT,idle
6025,ISR_ENTER,idle
6026,ISR_EXIT,idle
6026,ISR_ENTER,idle
6027,ISR_EXIT,idle
6027,ISR_ENTER,idle
6028,ISR_EXIT,idle
6028,ISR_ENTER,idle
6029,ISR_EXIT,idle
6029,ISR_ENTER,idle
6030,THREAD_READY,task1
6030,SWITCH,task1
6030,ISR_EXIT,idle
6030,SEM_WAIT,task1
6030,SEM_BLOCK,task1
6030,SWITCH,idle
6030,ISR_ENTER,idle
6031,ISR_EXIT,idle
6031,ISR_ENTER,idle
6032,ISR_EXIT,idle
6032,ISR_ENTER,idle
6033,ISR_EXIT,idle
6033,ISR_ENTER,idle
6034,ISR_EXIT,idle
6034,ISR_ENTER,idle
6035,ISR_EXIT,idle
6035,ISR_ENTER,idle
6036,ISR_EXIT,idle
6036,ISR_ENTER,idle
6037,ISR_EXIT,idle
6037,ISR_ENTER,idle
6038,ISR_EXIT,idle
6038,ISR_ENTER,idle
6039,ISR_EXIT,idle
6039,ISR_ENTER,idle
6040,ISR_EXIT,idle
6040,ISR_ENTER,idle
6041,ISR_EXIT,idle
6041,ISR_ENTER,idle
6042,ISR_EXIT,idle
6042,ISR_ENTER,idle
6043,ISR_EXIT,idle
6043,ISR_ENTER,idle
6044,ISR_EXIT,idle
6044,ISR_ENTER,idle
6045,ISR_EXIT,idle
6045,ISR_ENTER,idle
6046,ISR_EXIT,idle
6046,ISR_ENTER,idle
6047,ISR_EXIT,idle
6047,ISR_ENTER,idle
6048,ISR_EXIT,idle
6048,ISR_ENTER,idle
6049,ISR_EXIT,idle
6049,ISR_ENTER,idle
6050,THREAD_READY,task3
6050,SWITCH,task3
6050,ISR_EXIT,idle
6050,SWITCH,idle
6050,ISR_ENTER,idle
6051,ISR_EXIT,idle
6051,ISR_ENTER,idle
6052,ISR_EXIT,idle
6052,ISR_ENTER,idle
6053,ISR_EXIT,idle
6053,ISR_ENTER,idle
6054,ISR_EXIT,idle
6054,ISR_ENTER,idle
6055,THREAD_READY,task2
6055,SWITCH,task2
6055,ISR_EXIT,idle
6055,SEM_WAIT,task2
6055,SEM_WAIT,task2
6055,SEM_SIGNAL,task2
6055,SEM_SIGNAL,task2
6055,SEM_WAKE,task1
6055,THREAD_READY,task1
6055,SWITCH,task1
6055,SEM_WAIT,task1
6055,SEM_SIGNAL,task1
6055,SEM_SIGNAL,task1
6055,SWITCH,task2
6055,SWITCH,idle
6055,ISR_ENTER,idle
6056,ISR_EXIT,idle
6056,ISR_ENTER,idle
6057,ISR_EXIT,idle
6057,ISR_ENTER,idle
6058,ISR_EXIT,idle
6058,ISR_ENTER,idle
6059,ISR_EXIT,idle
6059,ISR_ENTER,idle
6060,THREAD_READY,task1
6060,SWITCH,task1
6060,ISR_EXIT,idle
6060,SEM_WAIT,task1
6060,SEM_BLOCK,task1
6060,SWITCH,idle
6060,ISR_ENTER,idle
6061,ISR_EXIT,idle
6061,ISR_ENTER,idle
6062,ISR_EXIT,idle
6062,ISR_ENTER,idle
6063,ISR_EXIT,idle
6063,ISR_ENTER,idle
6064,ISR_EXIT,idle
6064,ISR_ENTER,idle
6065,ISR_EXIT,idle
6065,ISR_ENTER,idle
6066,ISR_EXIT,idle
6066,ISR_ENTER,idle
6067,ISR_EXIT,idle
6067,ISR_ENTER,idle
6068,ISR_EXIT,idle
6068,ISR_ENTER,idle
6069,ISR_EXIT,idle
6069,ISR_ENTER,idle
6070,ISR_EXIT,idle
6070,ISR_ENTER,idle
6071,ISR_EXIT,idle
6071,ISR_ENTER,idle
6072,ISR_EXIT,idle
6072,ISR_ENTER,idle
6073,ISR_EXIT,idle
6073,ISR_ENTER,idle
6074,ISR_EXIT,idle
6074,ISR_ENTER,idle
6075,ISR_EXIT,idle
6075,ISR_ENTER,idle
6076,ISR_EXIT,idle
6076,ISR_ENTER,idle
6077,ISR_EXIT,idle
6077,ISR_ENTER,idle
6078,ISR_EXIT,idle
6078,ISR_ENTER,idle
6079,ISR_EXIT,idle
6079,ISR_ENTER,idle
6080,ISR_EXIT,idle
6080,ISR_ENTER,idle
6081,ISR_EXIT,idle
6081,ISR_ENTER,idle
6082,ISR_EXIT,idle
6082,ISR_ENTER,idle
6083,ISR_EXIT,idle
6083,ISR_ENTER,idle
6084,ISR_EXIT,idle
6084,ISR_ENTER,idle
6085,ISR_EXIT,idle
6085,ISR_ENTER,idle
6086,ISR_EXIT,idle
6086,ISR_ENTER,idle
6087,ISR_EXIT,idle
6087,ISR_ENTER,idle
6088,ISR_EXIT,idle
6088,ISR_ENTER,idle
6089,ISR_EXIT,idle
6089,ISR_ENTER,idle
6090,THREAD_READY,task1
6090,THREAD_READY,task2
6090,SWITCH,task2
6090,ISR_EXIT,idle
6090,SEM_WAIT,task2
6090,SEM_WAIT,task2
6090,SEM_SIGNAL,task2
6090,SEM_SIGNAL,task2
6090,SEM_WAKE,task1
6090,THREAD_READY,task1
6090,SWITCH,task1
6090,SEM_WAIT,task1
6090,SEM_SIGNAL,task1
6090,SEM_SIGNAL,task1
6090,SWITCH,task2
6090,SWITCH,idle
6090,ISR_ENTER,idle
6091,ISR_EXIT,idle
6091,ISR_ENTER,idle
6092,ISR_EXIT,idle
6092,ISR_ENTER,idle
6093,ISR_EXIT,idle
6093,ISR_ENTER,idle
6094,ISR_EXIT,idle
6094,ISR_ENTER,idle
6095,ISR_EXIT,idle
6095,ISR_ENTER,idle
6096,ISR_EXIT,idle
6096,ISR_ENTER,idle
6097,ISR_EXIT,idle
6097,ISR_ENTER,idle
6098,ISR_EXIT,idle
6098,ISR_ENTER,idle
6099,ISR_EXIT,idle
6099,ISR_ENTER,idle
6100,THREAD_READY,task3
6100,SWITCH,task3
6100,ISR_EXIT,idle
6100,SWITCH,idle
6100,ISR_ENTER,idle
6101,ISR_EXIT,idle
6101,ISR_ENTER,idle
6102,ISR_EXIT,idle
6102,ISR_ENTER,idle
6103,ISR_EXIT,idle
6103,ISR_ENTER,idle
6104,ISR_EXIT,idle
6104,ISR_ENTER,idle
6105,ISR_EXIT,idle
6105,ISR_ENTER,idle
6106,ISR_EXIT,idle
6106,ISR_ENTER,idle
6107,ISR_EXIT,idle
6107,ISR_ENTER,idle
6108,ISR_EXIT,idle
6108,ISR_ENTER,idle
6109,ISR_EXIT,idle
6109,ISR_ENTER,idle
6110,ISR_EXIT,idle
6110,ISR_ENTER,idle
6111,ISR_EXIT,idle
6111,ISR_ENTER,idle
6112,ISR_EXIT,idle
6112,ISR_ENTER,idle
6113,ISR_EXIT,idle
6113,ISR_ENTER,idle
6114,ISR_EXIT,idle
6114,ISR_ENTER,idle
6115,ISR_EXIT,idle
6115,ISR_ENTER,idle
6116,ISR_EXIT,idle
6116,ISR_ENTER,idle
6117,ISR_EXIT,idle
6117,ISR_ENTER,idle
6118,ISR_EXIT,idle
6118,ISR_ENTER,idle
6119,ISR_EXIT,idle
6119,ISR_ENTER,idle
6120,THREAD_READY,task1
6120,SWITCH,task1
6120,ISR_EXIT,idle
6120,SEM_WAIT,task1
6120,SEM_BLOCK,task1
6120,SWITCH,idle
6120,ISR_ENTER,idle
6121,ISR_EXIT,idle
6121,ISR_ENTER,idle
6122,ISR_EXIT,idle
6122,ISR_ENTER,idle
6123,ISR_EXIT,idle
6123,ISR_ENTER,idle
6124,ISR_EXIT,idle
6124,ISR_ENTER,idle
6125,THREAD_READY,task2
6125,SWITCH,task2
6125,ISR_EXIT,idle
6125,SEM_WAIT,task2
6125,SEM_WAIT,task2
6125,SEM_SIGNAL,task2
6125,SEM_SIGNAL,task2
6125,SEM_WAKE,task1
6125,THREAD_READY,task1
6125,SWITCH,task1
6125,SEM_WAIT,task1
6125,SEM_SIGNAL,task1
6125,SEM_SIGNAL,task1
6125,SWITCH,task2
6125,SWITCH,idle
6125,ISR_ENTER,idle
6126,ISR_EXIT,idle
6126,ISR_ENTER,idle
6127,ISR_EXIT,idle
6127,ISR_ENTER,idle
6128,ISR_EXIT,idle
6128,ISR_ENTER,idle
6129,ISR_EXIT,idle
6129,ISR_ENTER,idle
6130,ISR_EXIT,idle
6130,ISR_ENTER,idle
6131,ISR_EXIT,idle
6131,ISR_ENTER,idle
6132,ISR_EXIT,idle
6132,ISR_ENTER,idle
6133,ISR_EXIT,idle
6133,ISR_ENTER,idle
6134,ISR_EXIT,idle
6134,ISR_ENTER,idle
6135,ISR_EXIT,idle
6135,ISR_ENTER,idle
6136,ISR_EXIT,idle
6136,ISR_ENTER,idle
6137,ISR_EXIT,idle
6137,ISR_ENTER,idle
6138,ISR_EXIT,idle
6138,ISR_ENTER,idle
6139,ISR_EXIT,idle
6139,ISR_ENTER,idle
6140,ISR_EXIT,idle
6140,ISR_ENTER,idle
6141,ISR_EXIT,idle
6141,ISR_ENTER,idle
6142,ISR_EXIT,idle
6142,ISR_ENTER,idle
6143,ISR_EXIT,idle
6143,ISR_ENTER,idle
6144,ISR_EXIT,idle
6144,ISR_ENTER,idle
6145,ISR_EXIT,idle
6145,ISR_ENTER,idle
6146,ISR_EXIT,idle
6146,ISR_ENTER,idle
6147,ISR_EXIT,idle
6147,ISR_ENTER,idle
6148,ISR_EXIT,idle
6148,ISR_ENTER,idle
6149,ISR_EXIT,idle
6149,ISR_ENTER,idle
6150,THREAD_READY,task1
6150,THREAD_READY,task3
6150,SWITCH,task1
6150,ISR_EXIT,idle
6150,SEM_WAIT,task1
6150,SEM_BLOCK,task1
6150,SWITCH,task3
6150,SWITCH,idle
6150,ISR_ENTER,idle
6151,ISR_EXIT,idle
6151,ISR_ENTER,idle
6152,ISR_EXIT,idle
6152,ISR_ENTER,idle
6153,ISR_EXIT,idle
6153,ISR_ENTER,idle
6154,ISR_EXIT,idle
6154,ISR_ENTER,idle
6155,ISR_EXIT,idle
6155,ISR_ENTER,idle
6156,ISR_EXIT,idle
6156,ISR_ENTER,idle
6157,ISR_EXIT,idle
6157,ISR_ENTER,idle
6158,ISR_EXIT,idle
6158,ISR_ENTER,idle
6159,ISR_EXIT,idle
6159,ISR_ENTER,idle
6160,THREAD_READY,task2
6160,SWITCH,task2
6160,ISR_EXIT,idle
6160,SEM_WAIT,task2
6160,SEM_WAIT,task2
6160,SEM_SIGNAL,task2
6160,SEM_SIGNAL,task2
6160,SEM_WAKE,task1
6160,THREAD_READY,task1
6160,SWITCH,task1
6160,SEM_WAIT,task1
6160,SEM_SIGNAL,task1
6160,SEM_SIGNAL,task1
6160,SWITCH,task2
6160,SWITCH,idle
6160,ISR_ENTER,idle
6161,ISR_EXIT,idle
6161,ISR_ENTER,idle
6162,ISR_EXIT,idle
6162,ISR_ENTER,idle
6163,ISR_EXIT,idle
6163,ISR_ENTER,idle
6164,ISR_EXIT,idle
6164,ISR_ENTER,idle
6165,ISR_EXIT,idle
6165,ISR_ENTER,idle
6166,ISR_EXIT,idle
6166,ISR_ENTER,idle
6167,ISR_EXIT,idle
6167,ISR_ENTER,idle
6168,ISR_EXIT,idle
6168,ISR_ENTER,idle
6169,ISR_EXIT,idle
6169,ISR_ENTER,idle
6170,ISR_EXIT,idle
6170,ISR_ENTER,idle
6171,ISR_EXIT,idle
6171,ISR_ENTER,idle
6172,ISR_EXIT,idle
6172,ISR_ENTER,idle
6173,ISR_EXIT,idle
6173,ISR_ENTER,idle
6174,ISR_EXIT,idle
6174,ISR_ENTER,idle
6175,ISR_EXIT,idle
6175,ISR_ENTER,idle
6176,ISR_EXIT,idle
6176,ISR_ENTER,idle
6177,ISR_EXIT,idle
6177,ISR_ENTER,idle
6178,ISR_EXIT,idle
6178,ISR_ENTER,idle
6179,ISR_EXIT,idle
6179,ISR_ENTER,idle
6180,THREAD_READY,task1
6180,SWITCH,task1
6180,ISR_EXIT,idle
6180,SEM_WAIT,task1
6180,SEM_BLOCK,task1
6180,SWITCH,idle
6180,ISR_ENTER,idle
6181,ISR_EXIT,idle
6181,ISR_ENTER,idle
6182,ISR_EXIT,idle
6182,ISR_ENTER,idle
6183,ISR_EXIT,idle
6183,ISR_ENTER,idle
6184,ISR_EXIT,idle
6184,ISR_ENTER,idle
6185,ISR_EXIT,idle
6185,ISR_ENTER,idle
6186,ISR_EXIT,idle
6186,ISR_ENTER,idle
6187,ISR_EXIT,idle
6187,ISR_ENTER,idle
6188,ISR_EXIT,idle
6188,ISR_ENTER,idle
6189,ISR_EXIT,idle
6189,ISR_ENTER,idle
6190,ISR_EXIT,idle
6190,ISR_ENTER,idle
6191,ISR_EXIT,idle
6191,ISR_ENTER,idle
6192,ISR_EXIT,idle
6192,ISR_ENTER,idle
6193,ISR_EXIT,idle
6193,ISR_ENTER,idle
6194,ISR_EXIT,idle
6194,ISR_ENTER,idle
6195,THREAD_READY,task2
6195,SWITCH,task2
6195,ISR_EXIT,idle
6195,SEM_WAIT,task2
6195,SEM_WAIT,task2
6195,SEM_SIGNAL,task2
6195,SEM_SIGNAL,task2
6195,SEM_WAKE,task1
6195,THREAD_READY,task1
6195,SWITCH,task1
6195,SEM_WAIT,task1
6195,SEM_SIGNAL,task1
6195,SEM_SIGNAL,task1
6195,SWITCH,task2
6195,SWITCH,idle
6195,ISR_ENTER,idle
6196,ISR_EXIT,idle
6196,ISR_ENTER,idle
6197,ISR_EXIT,idle
6197,ISR_ENTER,idle
6198,ISR_EXIT,idle
6198,ISR_ENTER,idle
6199,ISR_EXIT,idle
6199,ISR_ENTER,idle
6200,THREAD_READY,task3
6200,SWITCH,task3
6200,ISR_EXIT,idle
6200,SWITCH,idle
6200,ISR_ENTER,idle
6201,ISR_EXIT,idle
6201,ISR_ENTER,idle
6202,ISR_EXIT,idle
6202,ISR_ENTER,idle
6203,ISR_EXIT,idle
6203,ISR_ENTER,idle
6204,ISR_EXIT,idle
6204,ISR_ENTER,idle
6205,ISR_EXIT,idle
6205,ISR_ENTER,idle
6206,ISR_EXIT,idle
6206,ISR_ENTER,idle
6207,ISR_EXIT,idle
6207,ISR_ENTER,idle
6208,ISR_EXIT,idle
6208,ISR_ENTER,idle
6209,ISR_EXIT,idle
6209,ISR_ENTER,idle
6210,THREAD_READY,task1
6210,SWITCH,task1
6210,ISR_EXIT,idle
6210,SEM_WAIT,task1
6210,SEM_BLOCK,task1
6210,SWITCH,idle
6210,ISR_ENTER,idle
6211,ISR_EXIT,idle
6211,ISR_ENTER,idle
6212,ISR_EXIT,idle
6212,ISR_ENTER,idle
6213,ISR_EXIT,idle
6213,ISR_ENTER,idle
6214,ISR_EXIT,idle
6214,ISR_ENTER,idle
6215,ISR_EXIT,idle
6215,ISR_ENTER,idle
6216,ISR_EXIT,idle
6216,ISR_ENTER,idle
6217,ISR_EXIT,idle
6217,ISR_ENTER,idle
6218,ISR_EXIT,idle
6218,ISR_ENTER,idle
6219,ISR_EXIT,idle
6219,ISR_ENTER,idle
6220,ISR_EXIT,idle
6220,ISR_ENTER,idle
6221,ISR_EXIT,idle
6221,ISR_ENTER,idle
6222,ISR_EXIT,idle
6222,ISR_ENTER,idle
6223,ISR_EXIT,idle
6223,ISR_ENTER,idle
6224,ISR_EXIT,idle
6224,ISR_ENTER,idle
6225,ISR_EXIT,idle
6225,ISR_ENTER,idle
6226,ISR_EXIT,idle
6226,ISR_ENTER,idle
6227,ISR_EXIT,idle
6227,ISR_ENTER,idle
6228,ISR_EXIT,idle
6228,ISR_ENTER,idle
6229,ISR_EXIT,idle
6229,ISR_ENTER,idle
6230,THREAD_READY,task2
6230,SWITCH,task2
6230,ISR_EXIT,idle
6230,SEM_WAIT,task2
6230,SEM_WAIT,task2
6230,SEM_SIGNAL,task2
6230,SEM_SIGNAL,task2
6230,SEM_WAKE,task1
6230,THREAD_READY,task1
6230,SWITCH,task1
6230,SEM_WAIT,task1
6230,SEM_SIGNAL,task1
6230,SEM_SIGNAL,task1
6230,SWITCH,task2
6230,SWITCH,idle
6230,ISR_ENTER,idle
6231,ISR_EXIT,idle
6231,ISR_ENTER,idle
6232,ISR_EXIT,idle
6232,ISR_ENTER,idle
6233,ISR_EXIT,idle
6233,ISR_ENTER,idle
6234,ISR_EXIT,idle
6234,ISR_ENTER,idle
6235,ISR_EXIT,idle
6235,ISR_ENTER,idle
6236,ISR_EXIT,idle
6236,ISR_ENTER,idle
6237,ISR_EXIT,idle
6237,ISR_ENTER,idle
6238,ISR_EXIT,idle
6238,ISR_ENTER,idle
6239,ISR_EXIT,idle
6239,ISR_ENTER,idle
6240,THREAD_READY,task1
6240,SWITCH,task1
6240,ISR_EXIT,idle
6240,SEM_WAIT,task1
6240,SEM_BLOCK,task1
6240,SWITCH,idle
6240,ISR_ENTER,idle
6241,ISR_EXIT,idle
6241,ISR_ENTER,idle
6242,ISR_EXIT,idle
6242,ISR_ENTER,idle
6243,ISR_EXIT,idle
6243,ISR_ENTER,idle
6244,ISR_EXIT,idle
6244,ISR_ENTER,idle
6245,ISR_EXIT,idle
6245,ISR_ENTER,idle
6246,ISR_EXIT,idle
6246,ISR_ENTER,idle
6247,ISR_EXIT,idle
6247,ISR_ENTER,idle
6248,ISR_EXIT,idle
6248,ISR_ENTER,idle
6249,ISR_EXIT,idle
6249,ISR_ENTER,idle
6250,THREAD_READY,task3
6250,SWITCH,task3
6250,ISR_EXIT,idle
6250,SWITCH,idle
6250,ISR_ENTER,idle
6251,ISR_EXIT,idle
6251,ISR_ENTER,idle
6252,ISR_EXIT,idle
6252,ISR_ENTER,idle
6253,ISR_EXIT,idle
6253,ISR_ENTER,idle
6254,ISR_EXIT,idle
6254,ISR_ENTER,idle
6255,ISR_EXIT,idle
6255,ISR_ENTER,idle
6256,ISR_EXIT,idle
6256,ISR_ENTER,idle
6257,ISR_EXIT,idle
6257,ISR_ENTER,idle
6258,ISR_EXIT,idle
6258,ISR_ENTER,idle
6259,ISR_EXIT,idle
6259,ISR_ENTER,idle
6260,ISR_EXIT,idle
6260,ISR_ENTER,idle
6261,ISR_EXIT,idle
6261,ISR_ENTER,idle
6262,ISR_EXIT,idle
6262,ISR_ENTER,idle
6263,ISR_EXIT,idle
6263,ISR_ENTER,idle
6264,ISR_EXIT,idle
6264,ISR_ENTER,idle
6265,THREAD_READY,task2
6265,SWITCH,task2
6265,ISR_EXIT,idle
6265,SEM_WAIT,task2
6265,SEM_WAIT,task2
6265,SEM_SIGNAL,task2
6265,SEM_SIGNAL,task2
6265,SEM_WAKE,task1
6265,THREAD_READY,task1
6265,SWITCH,task1
6265,SEM_WAIT,task1
6265,SEM_SIGNAL,task1
6265,SEM_SIGNAL,task1
6265,SWITCH,task2
6265,SWITCH,idle
6265,ISR_ENTER,idle
6266,ISR_EXIT,idle
6266,ISR_ENTER,idle
6267,ISR_EXIT,idle
6267,ISR_ENTER,idle
6268,ISR_EXIT,idle
6268,ISR_ENTER,idle
6269,ISR_EXIT,idle
6269,ISR_ENTER,idle
6270,THREAD_READY,task1
6270,SWITCH,task1
6270,ISR_EXIT,idle
6270,SEM_WAIT,task1
6270,SEM_BLOCK,task1
6270,SWITCH,idle
6270,ISR_ENTER,idle
6271,ISR_EXIT,idle
6271,ISR_ENTER,idle
6272,ISR_EXIT,idle
6272,ISR_ENTER,idle
6273,ISR_EXIT,idle
6273,ISR_ENTER,idle
6274,ISR_EXIT,idle
6274,ISR_ENTER,idle
